"text","language","style"
"And she is very sensible... but just as you think and I shall be very, very... they will all be... and God will reward... and the orphans... Sonia burst into tears. 'Very well, then, keep it in mind and now will you accept for the benefit of your relation the small sum that I am able to spare, from me personally.","en","literature"
"'If I can but see one of my daughters happily settled at Netherfield, said Mrs. Bennet to her husband, 'and all the others equally well married, I shall have nothing to wish for. In a few days Mr. Bingley returned Mr. Bennet's visit, and sat about ten minutes with him in his library.","en","literature"
"He was especially fond of hanging from the ceiling it was quite different from lying on the floor he could breathe more freely his body had a light swing to it and up there, relaxed and almost happy, it might happen that he would surprise even himself by letting go of the ceiling and landing on the floor with a crash.","en","literature"
"I found myself similar yet at the same time strangely unlike to the beings concerning whom I read and to whose conversation I was a listener. I sympathised with and partly understood them, but I was unformed in mind I was dependent on none and related to none. 'The path of my departure was free,' and there was none to lament my annihilation.","en","literature"
"Thank you not having any. Usual love scrimmage. Then running round corners. Bad as a row with Molly. Cigar has a cooling effect. Narcotic. Go further next time. Naughty boy punish afraid of words, of course. Brutal, why not? Try it anyhow. A bit at a time. Fingering still the letter in his pocket he drew the pin out of it.","en","literature"
"They did this because, subsisting on their pay and without territory, they were unable to support many soldiers, and a few infantry did not give them any authority so they were led to employ cavalry, with a moderate force of which they were maintained and honoured and affairs were brought to such a pass that, in an army of twenty thousand soldiers, there were not to be found two thousand foot soldiers.","en","literature"
"Tashtego's long, lean, sable hair, his high cheek bones, and black rounding eyesfor an Indian, Oriental in their largeness, but Antarctic in their glittering expressionall this sufficiently proclaimed him an inheritor of the unvitiated blood of those proud warrior hunters, who, in quest of the great New England moose, had scoured, bow in hand, the aboriginal forests of the main.","en","literature"
"For example, on many of his readers in Spain, and most of his readers out of it, the significance of his choice of a country for his hero is completely lost. It would be going too far to say that no one can thoroughly comprehend 'Don Quixote without having seen La Mancha, but undoubtedly even a glimpse of La Mancha will give an insight into the meaning of Cervantes such as no commentator can give.","en","literature"
"Nor did he recognize that in the dialectical process are included two or more methods of investigation which are at variance with each other. He did not see that whether he took the longer or the shorter road, no advance could be made in this way. And yet such visions often have an immense effect for although the method of science cannot anticipate science, the idea of science, not as it is, but as it will be in the future, is a great and inspiring principle.","en","literature"
"He often met it, but he always forgot it. I suppose that was the real difference between him and all the rest. So when he met it now it was like the first time and he could just stare, helpless. Twice the iron hand clawed him. A few moments afterwards the other boys saw Hook in the water striking wildly for the ship no elation on the pestilent face now, only white fear, for the crocodile was in dogged pursuit of him.","en","literature"
"I didn't lose no time. The next minute I was aspinning down stream soft but quick in the shade of the bank. I made two mile and a half, and then struck out a quarter of a mile or more towards the middle of the river, because pretty soon I would be passing the ferry landing, and people might see me and hail me.","en","literature"
"Through all my punishments, disgraces, fasts, and vigils, and other penitential performances, I had nursed this assurance and to my communing so much with it, in a solitary and unprotected way, I in great part refer the fact that I was morally timid and very sensitive. I got rid of my injured feelings for the time by kicking them into the brewery wall, and twisting them out of my hair, and then I smoothed my face with my sleeve, and came from behind the gate.","en","literature"
"There were no witnessesall these things I might have concealed. But I set it down, and the reader must form his judgment as he will. And when, by an effort, I had set aside that picture of a prostrate body, I faced the problem of the Martians and the fate of my wife.","en","literature"
"He touched me gently on the forehead, and went out. As soon as I could recover myself sufficiently, I hurried out after him and looked for him in the neighbouring streets but he was gone. It was clear that I must repair to our town next day, and in the first flow of my repentance, it was equally clear that I must stay at Joe's.","en","literature"
"She has also found in a corner of the attic two wooden piertables of ancient fashion. They asked us two crowns of six francs each to regild them, but it is much better to give the money to the poor and they are very ugly besides, and I should much prefer a round table of mahogany.","en","literature"
"She was slender, and apparently scarcely past girlhood an admirable form, and the most exquisite little face that I have ever had the pleasure of beholding small features, very fair flaxen ringlets, or rather golden, hanging loose on her delicate neck and eyes, had they been agreeable in expression, that would have been irresistible fortunately for my susceptible heart, the only sentiment they evinced hovered between scorn and a kind of desperation, singularly unnatural to be detected there.","en","literature"
"Then he says 'But he done us a good turn with the spoon, anyway, without knowing it, and so we'll go and do him one without him knowing itstop up his ratholes. There was a noble good lot of them down cellar, and it took us a whole hour, but we done the job tight and good and shipshape.","en","literature"
"Now with full force the yielding horn he bends, Drawn to an arch, and joins the doubling ends Close to his breast he strains the nerve below, Till the barb'd points approach the circling bow The impatient weapon whizzes on the wing Sounds the tough horn, and twangs the quivering string.","en","literature"
"But far inferior those, in martial grace, And strength of numbers, to this Grecian race. This said, once more he view'd the warrior train 'What's he, whose arms lie scatter'd on the plain? Broad is his breast, his shoulders larger spread, Though great Atrides overtops his head. Nor yet appear his care and conduct small From rank to rank he moves, and orders all.","en","literature"
"You often say, 'I would give, but only to the deserving. The trees in your orchard say not so, nor the flocks in your pasture. They give that they may live, for to withhold is to perish. Surely he who is worthy to receive his days and his nights, is worthy of all else from you.","en","literature"
"A man, as has been proved, cannot subject himself to the arbitrary power of another and having in the state of nature no arbitrary power over the life, liberty, or possession of another, but only so much as the law of nature gave him for the preservation of himself, and the rest of mankind this is all he doth, or can give up to the commonwealth, and by it to the legislative power, so that the legislative can have no more than this.","en","literature"
"I saw he was proud, and his eyes were full of fire. I like children like that. And they teased him all the more. The worst of it was he was horribly dressed at the time, his breeches were too small for him, and there were holes in his boots.","en","literature"
"One was the same as the tattoo mark, 'Billy Bones his fancy then there was 'Mr. W. Bones, mate, 'No more rum, 'Off Palm Key he got itt, and some other snatches, mostly single words and unintelligible. I could not help wondering who it was that had 'got itt, and what 'itt was that he got.","en","literature"
"But so little it was, so silvery warma pin's head of light! It was as if it quivered, but really this was the telescope vibrating with the activity of the clockwork that kept the planet in view. As I watched, the planet seemed to grow larger and smaller and to advance and recede, but that was simply that my eye was tired.","en","literature"
"The whole extent of the garden lay between them and the street. Every time that Marius entered and left, he carefully adjusted the bar of the gate in such a manner that no displacement was visible. He usually went away about midnight, and returned to Courfeyrac's lodgings. Courfeyrac said to Bahorel 'Would you believe it?","en","literature"
"Perry I happened to meet him in the street. Not that I had any doubt beforeI have so often heard Mr. Woodhouse recommend a baked apple. I believe it is the only way that Mr. Woodhouse thinks the fruit thoroughly wholesome. We have appledumplings, however, very often. Patty makes an excellent appledumpling.","en","literature"
"Raskolnikov gave her what came firstfifteen copecks. 'Ah, what a goodnatured gentleman! 'What's your name? 'Ask for Duclida. 'Well, that's too much, one of the women observed, shaking her head at Duclida. 'I don't know how you can ask like that. I believe I should drop with shame.... Raskolnikov looked curiously at the speaker.","en","literature"
"'Come, Bill, you know me you know an old shipmate, Bill, surely, said the stranger. The captain made a sort of gasp. 'Black Dog! said he. 'And who else? returned the other, getting more at his ease. 'Black Dog as ever was, come for to see his old shipmate Billy, at the Admiral Benbow inn.","en","literature"
"Two days after there came by a travelling fiddler, who began to play under the window and beg alms and when the king heard him, he said, 'Let him come in.' So they brought in a dirtylooking fellow and when he had sung before the king and the princess, he begged a boon.","en","literature"
"And she would have done it! Women find nothing incompatible in that. 'If it hadn't been for that, would you have given her the slip? 'I don't know what to say. It was scarcely the document restrained me. I didn't want to go anywhere else. Marfa Petrovna herself invited me to go abroad, seeing I was bored, but I've been abroad before, and always felt sick there.","en","literature"
"That he had watched the times for a time of action, and that they had shifted and struggled until the time had gone by, and the nobility were trooping from France by every highway and byway, and their property was in course of confiscation and destruction, and their very names were blotting out, was as well known to himself as it could be to any new authority in France that might impeach him for it.","en","literature"
"They could not understand this, and a cold fear fell upon all the three of them. 'Mother! Wendy cried. 'That's Wendy, she said, but still she was sure it was the dream. 'Mother! 'That's John, she said. 'Mother! cried Michael. He knew her now. 'That's Michael, she said, and she stretched out her arms for the three little selfish children they would never envelop again.","en","literature"
"My dear sir, you are too obliging. We really must wish you good night. Jane's alertness in moving, proved her as ready as her aunt had preconceived. She was immediately up, and wanting to quit the table but so many were also moving, that she could not get away and Mr.","en","literature"
"But let not him who longs much say to him who longs little, 'Wherefore are you slow and halting? For the truly good ask not the naked, 'Where is your garment? nor the houseless, 'What has befallen your house? Then a priestess said, Speak to us of Prayer. And he answered, saying You pray in your distress and in your need would that you might pray also in the fullness of your joy and in your days of abundance.","en","literature"
"That mist which covers everything in that blissful time when childhood is just ending, and out of that vast circle, happy and gay, there is a path growing narrower and narrower, and it is delightful and alarming to enter the ballroom, bright and splendid as it is.... Who has not been through it?","en","literature"
"There is another power in every commonwealth, which one may call natural, because it is that which answers to the power every man naturally had before he entered into society for though in a commonwealth the members of it are distinct persons still in reference to one another, and as such as governed by the laws of the society yet in reference to the rest of mankind, they make one body, which is, as every member of it before was, still in the state of nature with the rest of mankind.","en","literature"
"Except for the pale glow from the handlingmachine and the bars and patches of white moonlight the pit was in darkness, and, except for the clinking of the handlingmachine, quite still. That night was a beautiful serenity save for one planet, the moon seemed to have the sky to herself.","en","literature"
"But when either the father died, and left his next heir, for want of age, wisdom, courage, or any other qualities, less fit for rule or where several families met, and consented to continue together there, it is not to be doubted, but they used their natural freedom, to set up him, whom they judged the ablest, and most likely, to rule well over them.","en","literature"
"Upper Swandam Lane is a vile alley lurking behind the high wharves which line the north side of the river to the east of London Bridge. Between a slopshop and a ginshop, approached by a steep flight of steps leading down to a black gap like the mouth of a cave, I found the den of which I was in search.","en","literature"
"'That shall not help you,' cried she, 'even if you have got a long way off, you shall still not escape me.' She put on her manyleague boots, in which she covered an hour's walk at every step, and it was not long before she overtook them. The girl, however, when she saw the old woman striding towards her, changed, with her magic wand, her sweetheart Roland into a lake, and herself into a duck swimming in the middle of it.","en","literature"
"The night was, as has been said, dark, and they had happened to reach a spot in among some tall trees, whose leaves stirred by a gentle breeze made a low ominous sound so that, what with the solitude, the place, the darkness, the noise of the water, and the rustling of the leaves, everything inspired awe and dread more especially as they perceived that the strokes did not cease, nor the wind lull, nor morning approach to all which might be added their ignorance as to where they were.","en","literature"
"Therefore it is wiser to have a reputation for meanness which brings reproach without hatred, than to be compelled through seeking a reputation for liberality to incur a name for rapacity which begets reproach with hatred. Coming now to the other qualities mentioned above, I say that every prince ought to desire to be considered clement and not cruel.","en","literature"
"I was even afraid that that last fusillade I had heard might mean the extermination of our invaders from Mars. I can best express my state of mind by saying that I wanted to be in at the death. It was nearly eleven when I started to return. The night was unexpectedly dark to me, walking out of the lighted passage of my cousins' house, it seemed indeed black, and it was as hot and close as the day.","en","literature"
"It was a great surprise to Scrooge, while listening to the moaning of the wind, and thinking what a solemn thing it was to move on through the lonely darkness over an unknown abyss, whose depths were secrets as profound as Death it was a great surprise to Scrooge, while thus engaged, to hear a hearty laugh.","en","literature"
"Whatever money he might come into when his father died, whatever his share of the family property, it is, I dare say, all afloat, all employed in his stock, and so forth and though, with diligence and good luck, he may be rich in time, it is next to impossible that he should have realised any thing yet.","en","literature"
"H. P. of electricity. A scheme to enclose the peninsular delta of the North Bull at Dollymount and erect on the space of the foreland, used for golf links and rifle ranges, an asphalted esplanade with casinos, booths, shooting galleries, hotels, boardinghouses, readingrooms, establishments for mixed bathing. A scheme for the use of dogvans and goatvans for the delivery of early morning milk.","en","literature"
"It was a heap of filth and it was Sinai. As we have said previously, it attacked in the name of the revolutionwhat? The revolution. Itthat barricade, chance, hazard, disorder, terror, misunderstanding, the unknownhad facing it the Constituent Assembly, the sovereignty of the people, universal suffrage, the nation, the republic and it was the Carmagnole bidding defiance to the Marseillaise.","en","literature"
"As I ascended the little hill beyond Pyrford Church the glare came into view again, and the trees about me shivered with the first intimation of the storm that was upon me. Then I heard midnight pealing out from Pyrford Church behind me, and then came the silhouette of Maybury Hill, with its treetops and roofs black and sharp against the red.","en","literature"
"She began to complain. Women defend themselves by attacking, just as they attack by sudden and strange surrenders. 'I hope you will be contented, James, with your seafaring life, she said. 'You must remember that it is your own choice. You might have entered a solicitor's office. Solicitors are a very respectable class, and in the country often dine with the best families.","en","literature"
"However, he bade him bring the stranger to him. Glaucus told Homer what had taken place, and bade him follow him, assuring him that good fortune would be the result. Conversation soon showed that the stranger was a man of much cleverness and general knowledge, and the Chian persuaded him to remain, and to undertake the charge of his children.","en","literature"
"'Yes, she's very tall, Darya Alexandrovna answered shortly, surprised herself that she should respond so coolly about her children. 'We are having a delightful stay at the Levins', she added. 'Oh, if I had known, said Anna, 'that you do not despise me!... You might have all come to us.","en","literature"
"Heathcliff was dangerously sick and while he lay at the worst he would have me constantly by his pillow I suppose he felt I did a good deal for him, and he hadn't wit to guess that I was compelled to do it. However, I will say this, he was the quietest child that ever nurse watched over.","en","literature"
"Castruccio at first treated this with scorn, but afterwards he grew alarmed, thinking that Messer Giorgio might be able to bring him into disgrace with the deputy of King Ruberto of Naples and have him driven out of Lucca. The Lord of Pisa at that time was Uguccione of the Faggiuola of Arezzo, who being in the first place elected their captain afterwards became their lord.","en","literature"
"She finds Miss Pope a treasure. 'Lady Catherine,' said she, 'you have given me a treasure.' Are any of your younger sisters out, Miss Bennet? 'Yes, ma'am, all. 'All! What, all five out at once? Very odd! And you only the second. The younger ones out before the elder ones are married!","en","literature"
"It's absurd, really, and so, to my thinking, a subscription ought to be raised so that the unhappy widow should not know of the money, but only you, for instance. Am I right? 'I don't know... this is only today, once in her life.... She was so anxious to do honour, to celebrate the memory....","en","literature"
"In his present mood, it obviously did not occur to his father to open the other of the double doors so that Gregor would have enough space to get through. He was merely fixed on the idea that Gregor should be got back into his room as quickly as possible.","en","literature"
"Catherine kissed her father, and sat down quietly to her lessons for a couple of hours, according to custom then she accompanied him into the grounds, and the whole day passed as usual but in the evening, when she had retired to her room, and I went to help her to undress, I found her crying, on her knees by the bedside.","en","literature"
"Yes. Then women must be taught music and gymnastic and also the art of war, which they must practise like the men? That is the inference, I suppose. I should rather expect, I said, that several of our proposals, if they are carried out, being unusual, may appear ridiculous. No doubt of it.","en","literature"
"As soon as it struck ten, Gregor's mother would speak gently to his father to wake him and try to persuade him to go to bed, as he couldn't sleep properly where he was and he really had to get his sleep if he was to be up at six to get to work.","en","literature"
"His acquaintance with the prosecutor was less intimate, though he sometimes paid his wife, a nervous and fanciful lady, visits of politeness, without quite knowing why, and she always received him graciously and had, for some reason, taken an interest in him up to the last. He had not had time to get to know the investigating lawyer, though he had met him and talked to him twice, each time about the fair sex.","en","literature"
"The second is the number of generations or births, and presides over them in the same mysterious manner in which the stars preside over them, or in which, according to the Pythagoreans, opportunity, justice, marriage, are represented by some number or figure. This is probably the number . The explanation given in the text supposes the two harmonies to make up the number .","en","literature"
"'For the reason that my hand had this effect (I assume), I had sat by the side of the bed for half an hour, with the two brothers looking on, before the elder said ''There is another patient.' 'I was startled, and asked, 'Is it a pressing case?' ''You had better see,' he carelessly answered and took up a light.","en","literature"
"There was apparently nothing striking either in her dress or her attitude. But for Levin she was as easy to find in that crowd as a rose among nettles. Everything was made bright by her. She was the smile that shed light on all round her. 'Is it possible I can go over there on the ice, go up to her?","en","literature"
"Who cried most? 'Ah! poor Miss Taylor! 'Tis a sad business. 'Poor Mr. and Miss Woodhouse, if you please but I cannot possibly say 'poor Miss Taylor.' I have a great regard for you and Emma but when it comes to the question of dependence or independence!At any rate, it must be better to have only one to please than two.","en","literature"
"He glanced at his own white taper fingers, shuddering slightly in spite of himself, and passed on, till he came to those lovely stanzas upon Venice Sur une gamme chromatique, Le sein de perles ruisselant, La Vnus de l'Adriatique Sort de l'eau son corps rose et blanc. Les dmes, sur l'azur des ondes Suivant la phrase au pur contour, S'enflent comme des gorges rondes Que soulve un soupir d'amour.","en","literature"
"'Those are gifts to fit her to be not only a countess but a nymph of the greenwood, said he of the Grove 'whoreson strumpet! what pith the rogue must have! To which Sancho made answer, somewhat sulkily, 'She's no strumpet, nor was her mother, nor will either of them be, please God, while I live speak more civilly for one bred up among knightserrant, who are courtesy itself, your words don't seem to me to be very becoming.","en","literature"
"And looking across space with instruments, and intelligences such as we have scarcely dreamed of, they see, at its nearest distance only ,, of miles sunward of them, a morning star of hope, our own warmer planet, green with vegetation and grey with water, with a cloudy atmosphere eloquent of fertility, with glimpses through its drifting cloud wisps of broad stretches of populous country and narrow, navycrowded seas.","en","literature"
"And that the Egyptians were a nation of masthead standers, is an assertion based upon the general belief among archologists, that the first pyramids were founded for astronomical purposes a theory singularly supported by the peculiar stairlike formation of all four sides of those edifices whereby, with prodigious long upliftings of their legs, those old astronomers were wont to mount to the apex, and sing out for new stars even as the lookouts of a modern ship sing out for a sail, or a whale just bearing in sight.","en","literature"
"She withdrew her hands and went out of the room, and Mr. Jaggers, putting the decanters on from his dumbwaiter, filled his glass and passed round the wine. 'At halfpast nine, gentlemen, said he, 'we must break up. Pray make the best use of your time. I am glad to see you all.","en","literature"
"'How topping! said John and Michael. 'How sweet! cried Wendy. 'Yes, I'm sweet, oh, I am sweet! said Peter, forgetting his manners again. It looked delightfully easy, and they tried it first from the floor and then from the beds, but they always went down instead of up. 'I say, how do you do it?","en","literature"
"She drew her foot as far down the chimney as she could, and waited till she heard a little animal (she couldn't guess of what sort it was) scratching and scrambling about in the chimney close above her then, saying to herself 'This is Bill, she gave one sharp kick, and waited to see what would happen next.","en","literature"
"'Of course it was, said the Mock Turtle. 'And how did you manage on the twelfth? Alice went on eagerly. 'That's enough about lessons, the Gryphon interrupted in a very decided tone 'tell her something about the games now. The Mock Turtle sighed deeply, and drew the back of one flapper across his eyes.","en","literature"
"'You will excuse my troubling you, I am sure, said she, as my companion rose to greet her, 'but I have had a very strange experience, and as I have no parents or relations of any sort from whom I could ask advice, I thought that perhaps you would be kind enough to tell me what I should do.","en","literature"
"When shall you be able to enter upon your new duties?' ''Well, it is a little awkward, for I have a business already,' said I. ''Oh, never mind about that, Mr. Wilson!' said Vincent Spaulding. 'I should be able to look after that for you.' ''What would be the hours?' I asked.","en","literature"
"If such is the form of ultimate wisdom, then life is a greater riddle than some of us think it to be. I was within a hair's breadth of the last opportunity for pronouncement, and I found with humiliation that probably I would have nothing to say. This is the reason why I affirm that Kurtz was a remarkable man.","en","literature"
"The two new friends established themselves in the house during his absence where I heard Hareton sternly check his cousin, on her offering a revelation of her fatherinlaw's conduct to his father. He said he wouldn't suffer a word to be uttered in his disparagement if he were the devil, it didn't signify he would stand by him and he'd rather she would abuse himself, as she used to, than begin on Mr.","en","literature"
"But let there be spaces in your togetherness, And let the winds of the heavens dance between you. Love one another, but make not a bond of love Let it rather be a moving sea between the shores of your souls. Fill each other's cup but drink not from one cup.","en","literature"
"Gregor converted his success at work straight into cash that he could lay on the table at home for the benefit of his astonished and delighted family. They had been good times and they had never come again, at least not with the same splendour, even though Gregor had later earned so much that he was in a position to bear the costs of the whole family, and did bear them.","en","literature"
"You do not often overpower me with it. 'You are expecting her again, you say, this morning? 'Almost every moment. She has been gone longer already than she intended. 'Something has happened to delay her some visitors perhaps. 'Highbury gossips!Tiresome wretches! 'Harriet may not consider every body tiresome that you would.","en","literature"
"That was the beginning of it all. One should not do such things. Father Madeleine! Father Madeleine! Father Madeleine! Madeleine! Monsieur Madeleine! Monsieur le Maire! He does not hear me. Now get out of this scrape if you can! And he tore his hair. A grating sound became audible through the trees in the distance.","en","literature"
"Then she began to be glad, and thought to herself that the time was fast coming when all her troubles should end yet repose was still far off, for one day as she was travelling on she missed the white feather, and when she lifted up her eyes she could nowhere see the dove.","en","literature"
"But for some disarray (the work, perhaps, of the birds that had fed upon him or of the slowgrowing creeper that had gradually enveloped his remains) the man lay perfectly straighthis feet pointing in one direction, his hands, raised above his head like a diver's, pointing directly in the opposite.","en","literature"
"'I do not know, said the man, 'what the custom of the English may be, but it is the custom of the Irish to hate villains. While this strange dialogue continued, I perceived the crowd rapidly increase. Their faces expressed a mixture of curiosity and anger, which annoyed and in some degree alarmed me.","en","literature"
"'And he knows your papa wouldn't let us marry now and he's afraid of my dying if we wait so we are to be married in the morning, and you are to stay here all night and, if you do as he wishes, you shall return home next day, and take me with you.","en","literature"
"Gregor's appeals to his father were of no help, his appeals were simply not understood, however much he humbly turned his head his father merely stamped his foot all the harder. Across the room, despite the chilly weather, Gregor's mother had pulled open a window, leant far out of it and pressed her hands to her face.","en","literature"
"'Serpent! screamed the Pigeon. 'I'm not a serpent! said Alice indignantly. 'Let me alone! 'Serpent, I say again! repeated the Pigeon, but in a more subdued tone, and added with a kind of sob, 'I've tried every way, and nothing seems to suit them! 'I haven't the least idea what you're talking about, said Alice.","en","literature"
"'The dusk was falling. I had to wait in a lofty drawingroom with three long windows from floor to ceiling that were like three luminous and bedraped columns. The bent gilt legs and backs of the furniture shone in indistinct curves. The tall marble fireplace had a cold and monumental whiteness.","en","literature"
"He was committed to take his trial at the next Sessions, which would come on in a month. It was at this dark time of my life that Herbert returned home one evening, a good deal cast down, and said, 'My dear Handel, I fear I shall soon have to leave you.","en","literature"
"'I've tried the roots of trees, and I've tried banks, and I've tried hedges, the Pigeon went on, without attending to her 'but those serpents! There's no pleasing them! Alice was more and more puzzled, but she thought there was no use in saying anything more till the Pigeon had finished.","en","literature"
"Note See also 'The Republic by Plato, Jowett, eBook  The Republic of Plato is the longest of his works with the exception of the Laws, and is certainly the greatest of them. There are nearer approaches to modern metaphysics in the Philebus and in the Sophist the Politicus or Statesman is more ideal the form and institutions of the State are more clearly drawn out in the Laws as works of art, the Symposium and the Protagoras are of higher excellence.","en","literature"
"Have I any right to help? Let them devour each other alivewhat is it to me? How did I dare to give him twenty copecks? Were they mine? In spite of those strange words he felt very wretched. He sat down on the deserted seat. His thoughts strayed aimlessly.... He found it hard to fix his mind on anything at that moment.","en","literature"
"She hurried out to meet him and little Bob in his comforterhe had need of it, poor fellowcame in. His tea was ready for him on the hob, and they all tried who should help him to it most. Then the two young Cratchits got upon his knees and laid, each child a little cheek, against his face, as if they said, 'Don't mind it, father.","en","literature"
"Who is responsible for his having received such an unseemly bringing up, in spite of his excellent disposition and his grateful and sensitive heart? Did any one train him to be reasonable? Was he enlightened by study? Did any one love him ever so little in his childhood? My client was left to the care of Providence like a beast of the field.","en","literature"
"Of course gambling eminently lent itself to that sort of thing though as the event turned out the poor fool hadn't much reason to congratulate himself on his pick, the forlorn hope. Guesswork it reduced itself to eventually. There was every indication they would arrive at that, he, Bloom, said.","en","literature"
"Suppose a person loves the South as I love itas a great school of recovery for the most spiritual and the most sensuous ills, as a boundless solar profusion and effulgence which o'erspreads a sovereign existence believing in itselfwell, such a person will learn to be somewhat on his guard against German music, because, in injuring his taste anew, it will also injure his health anew.","en","literature"
"However, all took place more quickly than it takes to write these words. The schooner paused not, but rushing across the harbour, pitched herself on that accumulation of sand and gravel washed by many tides and many storms into the southeast corner of the pier jutting under the East Cliff, known locally as Tate Hill Pier.","en","literature"
"I informed him of everything, just as it happened, and he began skipping about the room and punching himself on the chest. 'What do you scoundrels mean by it? If I'd known about it I should have arrested him!' Then he ran out, called somebody and began talking to him in the corner, then he turned to me, scolding and questioning me.","en","literature"
"All of them had been crying a little Grete now and then pressed her face against her father's arm. 'Leave my home. Now!, said Mr. Samsa, indicating the door and without letting the women from him. 'What do you mean?, asked the middle of the three gentlemen somewhat disconcerted, and he smiled sweetly.","en","literature"
"The end of the hawserlike rope winding through these intricacies, was then conducted to the windlass, and the huge lower block of the tackles was swung over the whale to this block the great blubber hook, weighing some one hundred pounds, was attached. And now suspended in stages over the side, Starbuck and Stubb, the mates, armed with their long spades, began cutting a hole in the body for the insertion of the hook just above the nearest of the two sidefins.","en","literature"
"'How true! how true! But when you think that no one knew him so well as I! I had all his noble confidence. I knew him best.' ''You knew him best,' I repeated. And perhaps she did. But with every word spoken the room was growing darker, and only her forehead, smooth and white, remained illumined by the inextinguishable light of belief and love.","en","literature"
"You see how quickly the deed followed the sign when it came from Dundee. If they had come from Pondicherry in a steamer they would have arrived almost as soon as their letter. But, as a matter of fact, seven weeks elapsed. I think that those seven weeks represented the difference between the mailboat which brought the letter and the sailing vessel which brought the writer.","en","literature"
"That there man kem over, and blessed but if he didn't put in his hand and stroke the old wolf's ears too! ' 'Tyke care,' says I. 'Bersicker is quick.' ' 'Never mind,' he says. 'I'm used to 'em!' ' 'Are you in the business yourself?' I says, tyking off my 'at, for a man what trades in wolves, anceterer, is a good friend to keepers.","en","literature"
"In all exercises he far excelled his companions in courage and bodily strength, and if at any time he did turn to books, only those pleased him which told of wars and the mighty deeds of men. Messer Antonio beheld all this with vexation and sorrow. There lived in the city of Lucca a gentleman of the Guinigi family, named Messer Francesco, whose profession was arms and who in riches, bodily strength, and valour excelled all other men in Lucca.","en","literature"
"In the excitement of the moment, Ahab had forgotten that since the loss of his leg he had never once stepped on board of any vessel at sea but his own, and then it was always by an ingenious and very handy mechanical contrivance peculiar to the Pequod, and a thing not to be rigged and shipped in any other vessel at a moment's warning.","en","literature"
"This, on his side, might merely proceed from her not being thought of but Emma was rather inclined to attribute it to delicacy, and a suspicion, from some appearances, that their friendship were declining. She was aware herself, that, parting under any other circumstances, they certainly should have corresponded more, and that her intelligence would not have rested, as it now almost wholly did, on Isabella's letters.","en","literature"
"This may have been well enough in those times when Italy was in a way balanced, but I do not believe that it can be accepted as a precept for today, because I do not believe that factions can ever be of use rather it is certain that when the enemy comes upon you in divided cities you are quickly lost, because the weakest party will always assist the outside forces and the other will not be able to resist.","en","literature"
"Their happiness was not decreased by the absence of summer. They loved and sympathised with one another and their joys, depending on each other, were not interrupted by the casualties that took place around them. The more I saw of them, the greater became my desire to claim their protection and kindness my heart yearned to be known and loved by these amiable creatures to see their sweet looks directed towards me with affection was the utmost limit of my ambition.","en","literature"
"Out of consideration for his parents, Gregor wanted to avoid being seen at the window during the day, the few square meters of the floor did not give him much room to crawl about, it was hard to just lie quietly through the night, his food soon stopped giving him any pleasure at all, and so, to entertain himself, he got into the habit of crawling up and down the walls and ceiling.","en","literature"
"Sighs of the winds that blew over a little gardentomb were mingled with them also, and both were audible to Lucie, in a hushed murmurlike the breathing of a summer sea asleep upon a sandy shoreas the little Lucie, comically studious at the task of the morning, or dressing a doll at her mother's footstool, chattered in the tongues of the Two Cities that were blended in her life.","en","literature"
"I heard the whoop again it was behind me yet, but in a different place it kept coming, and kept changing its place, and I kept answering, till by and by it was in front of me again, and I knowed the current had swung the canoe's head downstream, and I was all right if that was Jim and not some other raftsman hollering.","en","literature"
"In the first place, none of them should have any property of his own beyond what is absolutely necessary neither should they have a private house or store closed against any one who has a mind to enter their provisions should be only such as are required by trained warriors, who are men of temperance and courage they should agree to receive from the citizens a fixed rate of pay, enough to meet the expenses of the year and no more and they will go to mess and live together like soldiers in a camp.","en","literature"
"She was just eighteen, two years older than me, and by far the most popular of all the young girls in Louisville. She dressed in white, and had a little white roadster, and all day long the telephone rang in her house and excited young officers from Camp Taylor demanded the privilege of monopolizing her that night.","en","literature"
"'I'm afraid I don't know one, said Alice, rather alarmed at the proposal. 'Then the Dormouse shall! they both cried. 'Wake up, Dormouse! And they pinched it on both sides at once. The Dormouse slowly opened his eyes. 'I wasn't asleep, he said in a hoarse, feeble voice 'I heard every word you fellows were saying.","en","literature"
"Hearing this, Sancho said to him, 'Your worship should bear in mind, Seor Don Quixote, that if the knight has done what was commanded him in going to present himself before my lady Dulcinea del Toboso, he will have done all that he was bound to do, and does not deserve further punishment unless he commits some new offence.","en","literature"
"The lot of towheads was troubles we was going to get into with quarrelsome people and all kinds of mean folks, but if we minded our business and didn't talk back and aggravate them, we would pull through and get out of the fog and into the big clear river, which was the free States, and wouldn't have no more trouble.","en","literature"
"Although lately some spark may have been shown by one, which made us think he was ordained by God for our redemption, nevertheless it was afterwards seen, in the height of his career, that fortune rejected him so that Italy, left as without life, waits for him who shall yet heal her wounds and put an end to the ravaging and plundering of Lombardy, to the swindling and taxing of the kingdom and of Tuscany, and cleanse those sores that for long have festered.","en","literature"
"To which let me add, that he who appropriates land to himself by his labour, does not lessen, but increase the common stock of mankind for the provisions serving to the support of human life, produced by one acre of inclosed and cultivated land, are (to speak much within compass) ten times more than those which are yielded by an acre of land of an equal richness lying waste in common.","en","literature"
